name,slug,url,logo_url,location,countries,categories,tags,services,rating,review_count,pricing
Dawn Daniel,brandinoz,https://www.shopify.com/partners/directory/partner/brandinoz,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDhV4XSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--12b9224da9ff1348d2e141a183fa7c76b2f74f76/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Screenshot%202024-03-27%20at%2012.39.42%20AM.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Metrix™,metrix-digital,https://www.shopify.com/partners/directory/partner/metrix-digital,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDkV4XSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--a4dfcb88aef7b451228db5c869042187aa89cf34/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Metrix.png,,,Custom apps and integrations,,,,,Contact for pricing
Studio Creativo,desgnerz,https://www.shopify.com/partners/directory/partner/desgnerz,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDVmYXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--351bd3e01e80def55a34f0b2c372d18b16e3bc07/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/STUDIO%20CREATIVO%20FEL%20LOGO.png,,,Custom apps and integrations,,,2.5,,Contact for pricing
Abhisan Technology Private Limited,abhisan-technology-private-limited,https://www.shopify.com/partners/directory/partner/abhisan-technology-private-limited,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDARoZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--edbba6d55ec6dc7eb70a1bb8290b3c1e01a47ebf/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/user-thumbnail.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Ahmad Ideas,shine8,https://www.shopify.com/partners/directory/partner/shine8,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDRkoBSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--01e85d77e0a266e93fc90472ca8947f866e6e574/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/ahmadideas%20-%20shopify%20expert.png,,,Custom apps and integrations,,,4.9,,Contact for pricing
Punde,punde,https://www.shopify.com/partners/directory/partner/punde,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDWbgPSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--995947f2c7b8d15487070707134ae116f0af19c2/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/punde-software.png,,,Custom apps and integrations,,,,,Contact for pricing
Devhustles Certified Agency,muhammadhassan,https://www.shopify.com/partners/directory/partner/muhammadhassan,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDUs0XSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--995cb67cd5a9e7b16949951ef1f7a49a88c7228e/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/devhustle_s_logo.jpg,,,Custom apps and integrations,,,5.0,,Contact for pricing
devXagency,devxagency,https://www.shopify.com/partners/directory/partner/devxagency,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDW1EXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--6d4d016ae3fc597a1089c30707feb7af1e1d5bde/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/Logo%20New.jpg,,,Custom apps and integrations,,,5.0,,Contact for pricing
Jamersan,jamersan,https://www.shopify.com/partners/directory/partner/jamersan,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDMe8YSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--e47d476c5b8d6697ab1bb27489281f3b24fc63e3/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/Jamersan-Cart.jpg,,,Custom apps and integrations,,,,,Contact for pricing
TMG (now a part of Zaelab),techmates-group-llc,https://www.shopify.com/partners/directory/partner/techmates-group-llc,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD6lMZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--d7b9432cae4f228b23b4b835b774e053e2025f3c/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/TMG-Zaelab-Logo-Black-180.png,,,Custom apps and integrations,,,,,Contact for pricing
Crimson Agility,crimson-agility2,https://www.shopify.com/partners/directory/partner/crimson-agility2,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD7U8ZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--41117e8bf8a04c5eac31c0d2116d5f31d294f3b2/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/Crimson%20Agility%20-%20Round%20-%20Medium.jpg,,,Custom apps and integrations,,,,,Contact for pricing
Lavi Pun Studio,lavi-pun-design-and-technology,https://www.shopify.com/partners/directory/partner/lavi-pun-design-and-technology,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDgzwZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ef185b30121790ec662c2d55c5aef02e5a789cbe/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/unnamed.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Zonex Technologies Pvt. Ltd.,zonex,https://www.shopify.com/partners/directory/partner/zonex,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDjFcWSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ace7abdbf304b7c7473dbf4f5cc669cfbd9f0491/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/zonex-icon.jpg,,,Custom apps and integrations,,,,,Contact for pricing
Web Adventures,web-adventures,https://www.shopify.com/partners/directory/partner/web-adventures,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDEE0ZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ec73433d59b9666c58e288e904fc7588d0875320/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/wa.png,,,Custom apps and integrations,,,,,Contact for pricing
Agence PM,agence-pm,https://www.shopify.com/partners/directory/partner/agence-pm,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkCd%2FZJIghwdXIGOwBUSSIMYmxvYl9pZAY7AEY=--5d225bf2d8ef2b70a77f0195c1e3375c10422824/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/avatar_medium.jpg,,,Custom apps and integrations,,,5.0,,Starting from $15000
WeAreDigital,wearedigital,https://www.shopify.com/partners/directory/partner/wearedigital,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD6r0WSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--b2db47084d070ed9c2fee2ce6729d3e4326bb441/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/werd-logo-white-on-blk-240pxsquare.png,,,Custom apps and integrations,,,,,Contact for pricing
Arjun pant,arjun-pant,https://www.shopify.com/partners/directory/partner/arjun-pant,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD6mUZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ac4c7a8091ba2a9d53cd2476551669645a1df9e6/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIglqcGVnBjsAVDoUcmVzaXplX3RvX2xpbWl0WwdpAcgwOgpzYXZlcnsGOgxxdWFsaXR5aVdJIghwdXIGOwBUSSIOdmFyaWF0aW9uBjsARg==--000fd7dc096ddf9e039f9436ac32cdcc1323e725/WhatsApp%20Image%202025-08-17%20at%2011.04.57%20PM.jpeg,,,Custom apps and integrations,,,5.0,,Contact for pricing
Jordan Holmes,jordan-holmes,https://www.shopify.com/partners/directory/partner/jordan-holmes,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDmH0YSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--76a8acc6b65716d1bfffc3dd4b5ed1b69418214e/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/jordan-ub-square.jpg,,,Custom apps and integrations,,,5.0,,Contact for pricing
Mentis Collective,mentis-collective,https://www.shopify.com/partners/directory/partner/mentis-collective,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDA58XSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--772eccf2fc9a8635c814e747abae97d242ac184d/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Mentis%20Collective%20Logo%20(1).png,,,Custom apps and integrations,,,,,Contact for pricing
Velocify,lifle,https://www.shopify.com/partners/directory/partner/lifle,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDam8YSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--2f4e73a868236cd55f822ef435fe8e2bfce67802/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/logo-partner.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
Selvik Technologies Pvt. Ltd.,selvik-technologies-pvt-ltd2,https://www.shopify.com/partners/directory/partner/selvik-technologies-pvt-ltd2,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDOTgZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--9fbe7d2f9274de1986391bfb0331549f2eda9e58/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/profile%20Photo.jpg,,,Custom apps and integrations,,,5.0,,Contact for pricing
Kymbo Devs,brushesco,https://www.shopify.com/partners/directory/partner/brushesco,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDeHgYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ed6e3f1bb49a15969ec04cf42d156493d6a9df7d/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghKUEcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--1cdc0e300248177c5c6e47523042eadf55eb7700/ad9b0a92-65ef-4982-b6a5-b5ee05439a1b.JPG,,,Custom apps and integrations,,,5.0,,Contact for pricing
Simone Gaglio,simone-gaglio,https://www.shopify.com/partners/directory/partner/simone-gaglio,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDofgXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--4a23b55330c21932def6473d22b0041df91e5d90/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Copia%20di%20Progetto%20senza%20titolo.png,,,Custom apps and integrations,,,,,Contact for pricing
SUPREMATIK,suprematik,https://www.shopify.com/partners/directory/partner/suprematik,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDZ8gXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--e016b98d56e13ce941624eba86821d3f3c4ade76/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/logo300.png,,,Custom apps and integrations,,,,,Contact for pricing
Fabrity Commerce,fabrity-commerce-sp-z-o-o,https://www.shopify.com/partners/directory/partner/fabrity-commerce-sp-z-o-o,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDuhwaSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--e2e0ec451001615b7b36504be52d2a54abe2736e/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/favicon-96x96.png,,,Custom apps and integrations,,,,,Contact for pricing
MageMontreal,magemontreal,https://www.shopify.com/partners/directory/partner/magemontreal,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDm5gZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--98d493354be900782846482642a485e428512574/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/mm_logo_shopify.jpg,,,Custom apps and integrations,,,,,Contact for pricing
AmpleCube,partner-156,https://www.shopify.com/partners/directory/partner/partner-156,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDD2ICSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--3dd583410000871c9d44d53ff2ac54099be2d24b/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/logo-ample.png,,,Custom apps and integrations,,,5.0,,Contact for pricing
TRIBOO DIGITALE,triboo1,https://www.shopify.com/partners/directory/partner/triboo1,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDdDkYSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--9ab8f31d39dea359133fba2bd211e75c6ae1fd2a/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/unnamed.png,,,Custom apps and integrations,,,,,Contact for pricing
Spiriit,spiriit,https://www.shopify.com/partners/directory/partner/spiriit,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDglEZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--5e5bf36ff49c82a7e2b73336bec7e4137e9725da/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghqcGcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--bf01684cbc0bbed1c9bee3124edcaf7da9ac3270/Logo%20Spiriit.jpg,,,Custom apps and integrations,,,,,Contact for pricing
Full Fat Things,full-fat-things-limited,https://www.shopify.com/partners/directory/partner/full-fat-things-limited,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDjpIZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--60502f1b41b0086ca988a3d2c5192427b588e74b/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Untitled%20design%20(18).png,,,Custom apps and integrations,,,,,Contact for pricing
Lightburn,lightburn,https://www.shopify.com/partners/directory/partner/lightburn,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD8%2FAJSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--50878ef4369f3d89f4d64f5151bbeb2970ceb9ea/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/lightburn-logo-mark-small..png,,,Custom apps and integrations,,,,,Starting from $5000
Vlad,vladimir20,https://www.shopify.com/partners/directory/partner/vladimir20,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDtkgUSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--ad0cc57855ee8575911e823f66d41ab9653021d4/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/logo.png,,,Custom apps and integrations,,,4.9,,Starting from $50
M2 Digital Media,zm-media-agency1,https://www.shopify.com/partners/directory/partner/zm-media-agency1,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDzYsZSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--e787bdab59fcabf28fdccba40bd75ec7d7962a00/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/M2_Digital_Media_Final_Logo.png,,,Custom apps and integrations,,,4.9,,Contact for pricing
Virid,virid,https://www.shopify.com/partners/directory/partner/virid,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkD+rkXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--54b58c24f64f718f504e0f4daac2601c8a8e4d16/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/Virid-Leaf-20171109%20-%20240x240.png,,,Custom apps and integrations,,,,,Contact for pricing
what. AG | 1720470,what-digital,https://www.shopify.com/partners/directory/partner/what-digital,https://partners.shopify.com/rails/active_storage/representations/redirect/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVGkDWqoXSSIIcHVyBjsAVEkiDGJsb2JfaWQGOwBG--6eaeb39d3250457238673866bf093af7d4b996c6/BAh7BkkiC19yYWlscwY6BkVUewdJIglkYXRhBjsAVHsIOgtmb3JtYXRJIghwbmcGOwBUOhRyZXNpemVfdG9fbGltaXRbB2kByDA6CnNhdmVyewY6DHF1YWxpdHlpV0kiCHB1cgY7AFRJIg52YXJpYXRpb24GOwBG--f06b12a831eddcafd6ceeabfed87cce3e06eb0ff/what-logo-square-large-RGB.png,,,Custom apps and integrations,,,,,Contact for pricing
